Order Line Item ID,Requested Delivery Date,Shipping,Buyer's company,Supplier,Commission Invoice Status,Purchase Order files,Departure Date estimation (Port),Est. freight Length (Days),Est. Shipping days to destination,Reminder Before Shipping date,2nd Reminder before Shipping date,Subtotal,Ordered units Per Line,Product,Proposal,Ports delays (Days),Order Line Confirmation date,Unit Wholesale Price (latest),Units Per Carton,Units per Carton (Num.),Warehouse Delivery lead time (Work Days),Product barcode,Ordered crt. per line,Status & Date,Last Updated,Estimated Days of Arrival,Detect the Delay,Delay?,Created By,Open Comments,# of Cartons Ordered,Days remaining till Requested Date,Est. Shipping days to destination (No.),Estimated Arrival Date,First Created,Invoice ID,Invoice Status,Invoice/ Receivable files,Loading Start/Commercial invoice DATE,Notes,Order,Order line ID,Port of Loading,Price per carton,Purchase order Line #,Status,Updated Delivery Date
"20  _   000099 - gnocchi tri-color gluten-free 400(KOSHER FOR PASSOVER) [Ciemme, Italy][Shufersal]  _  Order: 000379-SHF [115300]",30/6/2024,,Shufersal,"Ciemme, Italy",,order_115300.PDF,12/6/2024,8,18,22/5/2024,4/6/2024,,3600,"000099 - gnocchi tri-color gluten-free 400(KOSHER FOR PASSOVER) [Ciemme, Italy][Shufersal]","Potato Gnocchi - with/ without gluten, Shufersal- Ciemme, Italy",10,13/4/2024,,12,,50,7296073298588,300,30/6/2024 (Supplied to Buyer),"By Udi Stryk on 16 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-358,,,"By Operation Manager on 29 Dec, 2024 at 11:15 AM",,,,,,Order: 000379-SHF [115300],#1324,,,20,Supplied to Buyer,30/6/2024
"20  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000171-SHF [115302]",29/9/2024,"20  - Order: 000171-SHF [115302],Ardo, Belgium",Shufersal,"Ardo, Belgium",Paid,order_115302.PDF,11/9/2024,8,18,21/8/2024,3/9/2024,,25200,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,13/7/2024,,12,,50,7296073173212,2100,29/9/2024 (Supplied to Buyer),"By Udi Stryk on 15 Jan, 2025",Requested Date has passed,We have a delay😡,No Delay,Operation Manager,0,,-267,8,12/11/2024,"By Operation Manager on 29 Dec, 2024 at 11:19 AM","SI246000201, 20  - Order: 000171-SHF [115302],Ardo, Belgium",Paid,,25/10/2024,,Order: 000171-SHF [115302],#1326,"Zeebrugge, Belgium.",,20,Supplied to Buyer,29/9/2024
"30  _   000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]  _  Order: 000171-SHF [115302]",6/10/2024,,Shufersal,"Ardo, Belgium",,order_115302.PDF,18/9/2024,8,18,28/8/2024,10/9/2024,,28800,"000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,20/7/2024,,12,,50,7296073173229,2400,6/10/2024 (Supplied to Buyer),"By Udi Stryk on 28 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-260,,,"By Operation Manager on 29 Dec, 2024 at 11:20 AM",,,,,,Order: 000171-SHF [115302],#1327,"Zeebrugge, Belgium.",,30,Supplied to Buyer,6/10/2024
"10  _   000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000171-SHF [115302]",15/9/2024,"10  - Order: 000171-SHF [115302],Ardo, Belgium",Shufersal,"Ardo, Belgium",Paid,order_115302.PDF,28/8/2024,8,18,7/8/2024,20/8/2024,,35100,"000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,29/6/2024,,15,,50,7296073173199,2340,15/9/2024 (Supplied to Buyer),"By SmartSuite Automation on 13 Jan, 2025",Requested Date has passed,We have a delay😡,No Delay,Operation Manager,0,,-281,9,30/9/2024,"By Operation Manager on 29 Dec, 2024 at 11:21 AM","SI246000194, 10  - Order: 000171-SHF [115302],Ardo, Belgium",Paid,,13/9/2024,,Order: 000171-SHF [115302],#1328,"Zeebrugge, Belgium.",,10,Supplied to Buyer,15/9/2024
"10  _   000102 - Parsnip sweet potato&beetroot chips 85gr(KOSHER FOR PASSOVER) [Viube/Grupo Apex/ Mikso, Spain][Shufersal]  _  Order: 000380-SHF [115320]",18/8/2024,,Shufersal,"Viube/Grupo Apex/ Mikso, Spain",,order_115320.PDF,31/7/2024,8,18,10/7/2024,23/7/2024,,5880,"000102 - Parsnip sweet potato&beetroot chips 85gr(KOSHER FOR PASSOVER) [Viube/Grupo Apex/ Mikso, Spain][Shufersal]","Vegetable chips 85gr, Shufersal- Viube/Grupo Apex/ Mikso, Spain",10,1/6/2024,,12,,50,7296073406617,490,18/8/2024 (Supplied to Buyer),"By Udi Stryk on 16 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-309,,,"By Operation Manager on 29 Dec, 2024 at 2:50 PM",,,,,,Order: 000380-SHF [115320],#1329,,,10,Supplied to Buyer,18/8/2024
"20  _   000095 - orange sweet potato&purple sweet chips85(KOSHER FOR PASSOVER) [Viube/Grupo Apex/ Mikso, Spain][Shufersal]  _  Order: 000380-SHF [115320]",18/8/2024,,Shufersal,"Viube/Grupo Apex/ Mikso, Spain",,order_115320.PDF,31/7/2024,8,18,10/7/2024,23/7/2024,,7560,"000095 - orange sweet potato&purple sweet chips85(KOSHER FOR PASSOVER) [Viube/Grupo Apex/ Mikso, Spain][Shufersal]","Vegetable chips 85gr, Shufersal- Viube/Grupo Apex/ Mikso, Spain",10,1/6/2024,,12,,50,7296073406600,630,18/8/2024 (Supplied to Buyer),"By Udi Stryk on 16 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-309,,,"By Operation Manager on 29 Dec, 2024 at 2:50 PM",,,,,,Order: 000380-SHF [115320],#1330,,,20,Supplied to Buyer,18/8/2024
"30  _   000094 - striped beetroot&white potato chips 85gr(KOSHER FOR PASSOVER) [Viube/Grupo Apex/ Mikso, Spain][Shufersal]  _  Order: 000380-SHF [115320]",18/8/2024,,Shufersal,"Viube/Grupo Apex/ Mikso, Spain",,order_115320.PDF,31/7/2024,8,18,10/7/2024,23/7/2024,,4200,"000094 - striped beetroot&white potato chips 85gr(KOSHER FOR PASSOVER) [Viube/Grupo Apex/ Mikso, Spain][Shufersal]","Vegetable chips 85gr, Shufersal- Viube/Grupo Apex/ Mikso, Spain",10,1/6/2024,,12,,50,7296073406624,350,18/8/2024 (Supplied to Buyer),"By Udi Stryk on 16 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-309,,,"By Operation Manager on 29 Dec, 2024 at 2:51 PM",,,,,,Order: 000380-SHF [115320],#1331,,,30,Supplied to Buyer,18/8/2024
"10  _   000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000185-SHF [115337]",18/8/2024,"10  - Order: 000185-SHF [115337],Ardo, Belgium",Shufersal,"Ardo, Belgium",Paid,order_115337.PDF,31/7/2024,8,18,10/7/2024,23/7/2024,,35100,"000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,1/6/2024,,15,,50,7296073173199,2340,18/8/2024 (Supplied to Buyer),"By Udi Stryk on 15 Jan, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Operation Manager,0,,-309,8,6/7/2024,"By Operation Manager on 29 Dec, 2024 at 2:57 PM","SI246000161, 10  - Order: 000170-SHF [115368],Ardo, Belgium10  - Order: 000169-SHF [115338],Ardo, Belgium10  - Order: 000185-SHF [115337],Ardo, Belgium20  - Order: 000185-SHF [115337],Ardo, Belgium40  - Order: 000185-SHF [115337],Ardo, Belgium50  - Order: 000185-SHF [115337],Ardo, Belgium60  - Order: 000185-SHF [115337],Ardo, Belgium",Paid,,18/6/2024,,Order: 000185-SHF [115337],#1332,"Zeebrugge, Belgium.",,10,Supplied to Buyer,18/8/2024
"10  _   000076 - Gluten-free gnocchi, 500 gr (KOSHER FOR PASSOVER) [Ciemme, Italy][Shufersal]  _  Order: 000316-SHF [115403]",16/2/2025,,Shufersal,"Ciemme, Italy",,order_115403.PDF | order num. 115403.pdf,29/1/2025,8,18,8/1/2025,21/1/2025,0.000,60000,"000076 - Gluten-free gnocchi, 500 gr (KOSHER FOR PASSOVER) [Ciemme, Italy][Shufersal]","Potato Gnocchi - with/ without gluten, Shufersal- Ciemme, Italy",10,30/11/2024,1.010,12,,50,7296073205111,5000,16/2/2025 (Supplied to Buyer),"By SmartSuite Automation on 23 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-127,,,"By Operation Manager on 29 Dec, 2024 at 3:04 PM",,,,,,Order: 000316-SHF [115403],#1333,,0.000,10,Supplied to Buyer,16/2/2025
"10  _   000297 - chickpeas ,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]  _  Order: 000313-SHF [115410]",17/11/2024,"20, 40, 30  - Order: 000313-SHF [115410],La Doria, Italy",Shufersal,"La Doria, Italy",New,order_115410.pdf | order num. 115410.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,15973.2,46980,"000297 - chickpeas ,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]","Legumes in Conerves, Shufersal- La Doria, Italy",10,31/8/2024,0.340,12,12,50,7296073497189,3915,17/11/2024 (Supplied to Buyer),"By Success Management on 4 Feb, 2025",Requested Date has passed,We have a delay😡,No Delay,Operation Manager,0,3915,-218,8,10/2/2025,"By Operation Manager on 29 Dec, 2024 at 3:09 PM","20002, 20, 40, 30  - Order: 000313-SHF [115410],La Doria, Italy",New,,23/1/2025,,Order: 000313-SHF [115410],#1334,,4.08,10,Supplied to Buyer,17/11/2024
"20  _   000310 - Red kidney beans ,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]  _  Order: 000313-SHF [115410]",17/11/2024,,Shufersal,"La Doria, Italy",,order_115410.pdf | order num. 115410.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,0.000,19584,"000310 - Red kidney beans ,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]",,10,31/8/2024,0.340,12,,50,7296073497196,1632,17/11/2024 (Supplied to Buyer),"By Operation Manager on 19 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-218,,,"By Operation Manager on 29 Dec, 2024 at 3:09 PM",,,,,,Order: 000313-SHF [115410],#1335,,0.000,20,Supplied to Buyer,17/11/2024
"40  _   000307 - Cannellini beans,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]  _  Order: 000313-SHF [115410]",17/11/2024,,Shufersal,"La Doria, Italy",,order_115410.pdf | order num. 115410.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,,15660,"000307 - Cannellini beans,No Uniqe nutritional attributes,380 [La Doria, Italy][Shufersal]",,10,31/8/2024,,12,,50,7296073497219,1305,17/11/2024 (Shipping Not Started),"By Operation Manager on 19 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Operation Manager,0,,-218,,,"By Operation Manager on 29 Dec, 2024 at 3:12 PM",,,,,,Order: 000313-SHF [115410],#1337,,,40,Shipping Not Started,17/11/2024
"20  _   000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",24/11/2024,"20  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,6/11/2024,8,18,16/10/2024,29/10/2024,,28800,"000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,7/9/2024,,14,,50,7296073173205,1920,24/11/2024 (Shipping Not Started),"By Success Management on 26 Jan, 2025",Requested Date has passed,We have a delay😡,Delay,Operation Manager,0,,-211,8,2/12/2024,"By Operation Manager on 29 Dec, 2024 at 3:21 PM",,,,14/11/2024,,Order: 000406-SHF [115448],#1339,"Zeebrugge, Belgium.",,20,Shipping Not Started,24/11/2024
"30  _   000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",1/12/2024,,Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,13/11/2024,8,18,23/10/2024,5/11/2024,,35100,"000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,14/9/2024,,15,,50,7296073173199,2340,1/12/2024 (Shipping Not Started),"By Operation Manager on 1 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,Delay,Operation Manager,0,,-204,,,"By Operation Manager on 29 Dec, 2024 at 3:22 PM",,,,,,Order: 000406-SHF [115448],#1340,"Zeebrugge, Belgium.",,30,Shipping Not Started,1/12/2024
"40  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",8/12/2024,"40  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",New,order_115448 (1).PDF,20/11/2024,8,18,30/10/2024,12/11/2024,,24840,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,21/9/2024,,12,,50,7296073224891,2070,8/12/2024 (Shipping Not Started),"By Success Management on 26 Jan, 2025",Requested Date has passed,Requested Date hasn't arrived yet,Delay,Operation Manager,0,,-197,8,17/11/2024,"By Operation Manager on 29 Dec, 2024 at 3:22 PM","SI246000203, 40  - Order: 000406-SHF [115448],Ardo, Belgium",New,,30/10/2024,,Order: 000406-SHF [115448],#1341,"Zeebrugge, Belgium.",,40,Shipping Not Started,8/12/2024
"50  _   000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",5/1/2025,"50  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,18/12/2024,8,18,27/11/2024,10/12/2024,,35100,"000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,19/10/2024,,15,,50,7296073173199,2340,5/1/2025 (Supplied to Buyer),"By Success Management on 4 Feb, 2025",Requested Date has passed,We have a delay😡,No Delay,Operation Manager,0,,-169,8,6/1/2025,"By Operation Manager on 29 Dec, 2024 at 3:23 PM",,,,19/12/2024,,Order: 000406-SHF [115448],#1342,"Zeebrugge, Belgium.",,50,Supplied to Buyer,5/1/2025
"70  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",12/1/2025,,Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,25/12/2024,8,18,4/12/2024,17/12/2024,,24840,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,26/10/2024,,12,,50,7296073224891,2070,12/1/2025 (Supplied to Buyer),"By Success Management on 4 Feb, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-162,,,"By Operation Manager on 29 Dec, 2024 at 3:24 PM",,,,,,Order: 000406-SHF [115448],#1344,"Zeebrugge, Belgium.",,70,Supplied to Buyer,12/1/2025
"80  _   000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",26/1/2025,"80  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,8/1/2025,8,18,18/12/2024,31/12/2024,,28800,"000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,9/11/2024,,12,,50,7296073173229,2400,26/1/2025 (Supplied to Buyer),"By Success Management on 4 Feb, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Operation Manager,0,,-148,8,21/1/2025,"By Operation Manager on 29 Dec, 2024 at 3:25 PM",,,,3/1/2025,,Order: 000406-SHF [115448],#1345,"Zeebrugge, Belgium.",,80,Supplied to Buyer,26/1/2025
"90  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",2/2/2025,"90  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",New,order_115448 (1).PDF,15/1/2025,8,18,25/12/2024,7/1/2025,,25200,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,16/11/2024,,12,,50,7296073173212,2100,2/2/2025 (Supplied to Buyer),"By Success Management on 23 Apr, 2025",Requested Date has passed,We have a delay😡,No Delay,Operation Manager,0,,-141,8,4/2/2025,"By Operation Manager on 29 Dec, 2024 at 3:25 PM","20004, 90  - Order: 000406-SHF [115448],Ardo, Belgium",New,,17/1/2025,,Order: 000406-SHF [115448],#1346,"Zeebrugge, Belgium.",,90,Supplied to Buyer,2/2/2025
"100  _   000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",9/2/2025,"100  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,22/1/2025,8,18,1/1/2025,14/1/2025,,35100,"000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,23/11/2024,,15,,50,7296073173199,2340,9/2/2025 (Supplied to Buyer),"By Success Management on 4 Feb, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Operation Manager,0,,-134,8,27/1/2025,"By Operation Manager on 29 Dec, 2024 at 3:26 PM",,,,9/1/2025,,Order: 000406-SHF [115448],#1347,"Zeebrugge, Belgium.",,100,Supplied to Buyer,9/2/2025
"110  _   000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",9/2/2025,"110  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",New,order_115448 (1).PDF,22/1/2025,8,18,1/1/2025,14/1/2025,,28800,"000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,23/11/2024,,14,,50,7296073173205,1920,9/2/2025 (Supplied to Buyer),"By Success Management on 23 Apr, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Operation Manager,0,,-134,8,4/2/2025,"By Operation Manager on 29 Dec, 2024 at 3:27 PM","20003, 110  - Order: 000406-SHF [115448],Ardo, Belgium",New,,17/1/2025,,Order: 000406-SHF [115448],#1348,"Zeebrugge, Belgium.",,110,Supplied to Buyer,9/2/2025
"120  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",9/2/2025,"120  - Order: 000406-SHF [115448],Ardo, Belgium",Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,22/1/2025,8,18,1/1/2025,14/1/2025,,24840,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,23/11/2024,,12,,50,7296073224891,2070,9/2/2025 (Supplied to Buyer),"By Success Management on 4 Feb, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Operation Manager,0,,-134,8,27/1/2025,"By Operation Manager on 29 Dec, 2024 at 3:27 PM",,,,9/1/2025,,Order: 000406-SHF [115448],#1349,"Zeebrugge, Belgium.",,120,Supplied to Buyer,9/2/2025
"130  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",23/2/2025,,Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,5/2/2025,8,18,15/1/2025,28/1/2025,,25200,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,7/12/2024,,12,,50,7296073173212,2100,23/2/2025 (Supplied to Buyer),"By Success Management on 24 Apr, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-120,,,"By Operation Manager on 29 Dec, 2024 at 3:28 PM",,,,,,Order: 000406-SHF [115448],#1350,"Zeebrugge, Belgium.",,130,Supplied to Buyer,23/2/2025
"140  _   000054 - GREEN PEAS [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",9/3/2025,,Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,19/2/2025,8,18,29/1/2025,11/2/2025,,24840,"000054 - GREEN PEAS [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,21/12/2024,,12,,50,7296073224891,2070,9/3/2025 (Supplied to Buyer),"By Success Management on 6 May, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-106,,,"By Operation Manager on 29 Dec, 2024 at 3:29 PM",,,,,,Order: 000406-SHF [115448],#1351,"Zeebrugge, Belgium.",,140,Supplied to Buyer,9/3/2025
"150  _   000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",16/3/2025,,Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,26/2/2025,8,18,5/2/2025,18/2/2025,,28800,"000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,28/12/2024,,14,,50,7296073173205,1920,16/3/2025 (Supplied to Buyer),"By Success Management on 6 May, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-99,,,"By Operation Manager on 29 Dec, 2024 at 3:30 PM",,,,,,Order: 000406-SHF [115448],#1352,"Zeebrugge, Belgium.",,150,Supplied to Buyer,16/3/2025
"160  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000406-SHF [115448]",16/3/2025,,Shufersal,"Ardo, Belgium",,order_115448 (1).PDF,26/2/2025,8,18,5/2/2025,18/2/2025,,25200,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,28/12/2024,,12,,50,7296073173212,2100,16/3/2025 (Supplied to Buyer),"By Success Management on 6 May, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-99,,,"By Operation Manager on 29 Dec, 2024 at 3:31 PM",,,,,,Order: 000406-SHF [115448],#1353,"Zeebrugge, Belgium.",,160,Supplied to Buyer,16/3/2025
"10  _   000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000205-SHF [115457]",17/11/2024,"10  - Order: 000205-SHF [115457],Ardo, Belgium",Shufersal,"Ardo, Belgium",New,order num. 115457.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,,795,"000032 - EXTRA FINE GARDEN PEAS EK1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,31/8/2024,,15,,50,7296073173199,53,17/11/2024 (Supplied to Buyer),"By SmartSuite Automation on 14 Jan, 2025",Requested Date has passed,We have a delay😡,No Delay,Operation Manager,0,,-218,18,30/1/2025,"By Operation Manager on 29 Dec, 2024 at 3:35 PM","SI256000014, 10  - Order: 000205-SHF [115457],Ardo, Belgium70  - Order: 000406-SHF [115448],Ardo, Belgium",New,,2/1/2025,,Order: 000205-SHF [115457],#1354,"Zeebrugge, Belgium.",,10,Supplied to Buyer,17/11/2024
"20  _   000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]  _  Order: 000205-SHF [115457]",17/11/2024,"20  - Order: 000205-SHF [115457],Ardo, Belgium",Shufersal,"Ardo, Belgium",Paid,order num. 115457.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,,28800,"000033 - EXTRA FINE GREEN BEANS BH1(600G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,31/8/2024,,14,,50,7296073173205,1920,17/11/2024 (Supplied to Buyer),"By SmartSuite Automation on 14 Jan, 2025",Requested Date has passed,Requested Date hasn't arrived yet,No Delay,Operation Manager,0,,-218,10,14/11/2024,"By Operation Manager on 29 Dec, 2024 at 3:35 PM","SI246000206, 20  - Order: 000205-SHF [115457],Ardo, Belgium",Paid,,25/10/2024,,Order: 000205-SHF [115457],#1355,"Zeebrugge, Belgium.",,20,Supplied to Buyer,17/11/2024
"30  _   000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]  _  Order: 000205-SHF [115457]",17/11/2024,,Shufersal,"Ardo, Belgium",,order num. 115457.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,,8496,"000059 - REGUIAR GREEN BEANS BH3(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,31/8/2024,,12,,50,7296073173212,708,17/11/2024 (Supplied to Buyer),"By Udi Stryk on 28 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-218,,,"By Operation Manager on 29 Dec, 2024 at 3:38 PM",,,,,,Order: 000205-SHF [115457],#1356,"Zeebrugge, Belgium.",,30,Supplied to Buyer,17/11/2024
"40  _   000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]  _  Order: 000205-SHF [115457]",17/11/2024,,Shufersal,"Ardo, Belgium",,order num. 115457.pdf,30/10/2024,8,18,9/10/2024,22/10/2024,,3192,"000035 - CUT GREEN BEANS BG4(800G) [Ardo, Belgium][Shufersal]","Frozen Vegetables, Shufersal- Ardo, Belgium",10,31/8/2024,,12,,50,7296073173229,266,17/11/2024 (Supplied to Buyer),"By Udi Stryk on 28 Jan, 2025",Requested Date has passed,Shipping Record is Missing❗,No Delay,Operation Manager,0,,-218,,,"By Operation Manager on 29 Dec, 2024 at 3:38 PM",,,,,,Order: 000205-SHF [115457],#1357,"Zeebrugge, Belgium.",,40,Supplied to Buyer,17/11/2024
